\N,CentralValley,NY,1968
\N,CentralVly,NY,1968
\N,CentreIsland,NY,10007
\N,CentreVillage,NY,3629
\N,Centuck,NY,25120
\N,Ceres,NY,230
\N,ChadwickBay,NY,15072
\N,Chadwicks,NY,1079
\N,Chaffee,NY,1807
\N,Champion,NY,10901
\N,ChampionHuddle,NY,10901
\N,Champlain,NY,3037
\N,Chappaqua,NY,11946
\N,CharlestonFourCorners,NY,1363
\N,Charlotteville,NY,228
\N,Charlottevle,NY,228
\N,Charlton,NY,14740
\N,ChaseLake,NY,1658
\N,ChaseMills,NY,650
\N,Chaseville,NY,1920
\N,Chateaugay,NY,2842
\N,Chatham,NY,4015
\N,ChathamCenter,NY,7148
\N,Chaumont,NY,2432
\N,Chautauqua,NY,153
\N,Chazy,NY,2410
\N,ChazyLanding,NY,2410
\N,Cheektowaga,NY,150813
\N,Chelsea,NY,127
\N,Chemung,NY,919
\N,ChenangoBrg,NY,0
\N,ChenangoBridge,NY,0
\N,ChenangoFks,NY,2539
\N,ChenangoForks,NY,2539
\N,ChenangoLake,NY,13999
\N,CherryCreek,NY,1295
\N,CherryGrove,NY,15814
\N,CherryPlain,NY,113
\N,CherryValley,NY,2018
\N,Cherryplain,NY,113
\N,Cherrytown,NY,5061
\N,Chester,NY,11647
\N,Chestertown,NY,2274
\N,ChestnutRdg,NY,59048
\N,ChestnutRidge,NY,112756
\N,Cheviot,NY,3686
\N,Chichester,NY,277
\N,Childwold,NY,65
\N,Chilson,NY,5025
\N,China,NY,3310
\N,Chinatown,NY,27700
\N,ChippewaBay,NY,49
\N,Chitt,NY,8897
\N,Chittenango,NY,8897
\N,ChoconutCenter,NY,28026
\N,Chtg,NY,8897
\N,ChurchStreet,NY,6988
\N,Churchville,NY,8096
\N,Churubusco,NY,632
\N,Cicero,NY,17537
\N,Cincinnatus,NY,2758
\N,Circleville,NY,1040
\N,Clare,NY,1131
\N,Clarence,NY,9392
\N,ClarenceCenter,NY,7989
\N,ClarenceCtr,NY,7989
\N,Clarendon,NY,0
\N,ClarkMills,NY,1049
\N,ClarksMills,NY,6594
\N,Clarkson,NY,0
\N,Clarkstown,NY,31521
\N,Clarksville,NY,481
\N,Claryville,NY,277
\N,Claverack,NY,651
\N,Clay,NY,28242
\N,Clayton,NY,5457
\N,Clayville,NY,1076
\N,Cleaver,NY,6596
\N,Clemons,NY,403
\N,Clermont,NY,3686
\N,Cleveland,NY,2356
\N,Cleverdale,NY,0
\N,Clifton,NY,8096
\N,CliftonPark,NY,41776
\N,CliftonParkCenter,NY,41776
\N,CliftonSpgs,NY,5726
\N,CliftonSprings,NY,5726
\N,Climax,NY,271
\N,Clinton,NY,11323
\N,ClintonCorners,NY,2938
\N,ClintonCors,NY,2938
\N,ClintonCrn,NY,2938
\N,Clintondale,NY,1549
\N,Clintonville,NY,158
\N,Clockville,NY,0
\N,CloughCorners,NY,4189
\N,Clyde,NY,4629
\N,Clymer,NY,2540
\N,Cobleskill,NY,8509
\N,Cochecton,NY,1162
\N,CochectonCenter,NY,0
\N,CochectonCtr,NY,0
\N,Coeymans,NY,584
\N,CoeymansHollow,NY,817
\N,CoeymansHolw,NY,817
\N,Cohocton,NY,2216
\N,Cohoes,NY,19664
\N,Coila,NY,4610
\N,Colchester,NY,6596
\N,ColdBrook,NY,2149
\N,ColdSpgHbr,NY,3220
\N,ColdSpring,NY,5289
\N,ColdSpringHarbor,NY,3220
\N,ColdSpringHills,NY,42230
\N,Colden,NY,2219
\N,Colesville,NY,3629
\N,Colgate,NY,6735
\N,College,NY,26999
\N,CollegePoint,NY,23438
\N,Colliersville,NY,0
\N,Collins,NY,2742
\N,CollinsCenter,NY,125
\N,CollinsCtr,NY,125
\N,CollinsLanding,NY,1822
\N,Collinsville,NY,1820
\N,ColonialPark,NY,24527
\N,Colonie,NY,26977
\N,ColonieCenter,NY,26977
\N,Colosse,NY,3895
\N,Colton,NY,1868
\N,Columbia,NY,11096
\N,ColumbiaCenter,NY,11096
\N,Columbiaville,NY,0
\N,Columbus,NY,3264
\N,Colvin,NY,19201
\N,ColvinElmwood,NY,33098
\N,Commack,NY,29150
\N,Comstock,NY,2750
\N,Concord,NY,1405
\N,Conesus,NY,2941
\N,ConewangoValley,NY,2156
\N,ConewangoVly,NY,2156
\N,CongerCorners,NY,3532
\N,Congers,NY,8554
\N,Conifer,NY,6120
\N,Conklin,NY,3800
\N,ConklinForks,NY,18763
\N,Conklingville,NY,2603
\N,Connelly,NY,581
\N,Conquest,NY,4488
\N,Constable,NY,2208
\N,Constableville,NY,866
\N,Constablevle,NY,866
\N,Constantia,NY,2512
\N,CooksCorners,NY,2135
\N,Coonrod,NY,42986
\N,Cooper,NY,56024
\N,CoopersPlains,NY,191
\N,CoopersPlns,NY,191
\N,Cooperstown,NY,5561
\N,CooperstownJunction,NY,1920
\N,Coopersville,NY,3037
\N,Copake,NY,1833
\N,CopakeFalls,NY,509
\N,Copenhagen,NY,2267
\N,Copiague,NY,19857
\N,Coram,NY,29030
\N,Corbett,NY,1228
\N,Corbettsville,NY,0
\N,Corfu,NY,5201
\N,Corinth,NY,6200
\N,CorneilEstates,NY,137
\N,Corning,NY,19850
\N,Cornwall,NY,5870
\N,CornwallHdsn,NY,3109
\N,CornwallHud,NY,3109
\N,CornwallHudson,NY,3109
\N,CornwallOnHudson,NY,3109
\N,CornwallOnTheHudson,NY,3109
\N,Cornwallville,NY,537
\N,Corona,NY,109931
\N,Cortland,NY,30112
\N,CortlandtManor,NY,19929
\N,CortlandtMnr,NY,19929
\N,Cortlandville,NY,30112
\N,Cossayuna,NY,238
\N,CossayunaLake,NY,238
\N,Cottekill,NY,722
\N,CoveNeck,NY,10007
\N,Coventry,NY,5948
\N,Coventryville,NY,5216
\N,Cowlesville,NY,10988
\N,Coxsackie,NY,7070
\N,CrabMeadow,NY,21902
\N,Cragsmoor,NY,363
\N,CranberryLake,NY,224
\N,CranberryLk,NY,224
\N,CraryMills,NY,11299
\N,Craryville,NY,1644
\N,CrestviewHeights,NY,44264
\N,Crittenden,NY,0
\N,CroftsCorners,NY,8675
\N,Croghan,NY,2056
\N,Crompond,NY,539
\N,Cropseyville,NY,1568
\N,CrossLake,NY,3631
\N,CrossRiver,NY,1268
\N,Croton,NY,12810
\N,CrotonFalls,NY,316
\N,CrotonHdsn,NY,12810
\N,CrotonHudson,NY,12810
\N,CrotonOnHudson,NY,12810
\N,CrotonaPark,NY,57311
\N,Crotonville,NY,31796
\N,CrownPoint,NY,2028
\N,Crugers,NY,0
\N,CrumCreek,NY,4629
\N,CtrMoriches,NY,7263
\N,Cuba,NY,5450
\N,Cuddebackville,NY,1874
\N,Cuddebackvlle,NY,1874
\N,Cullen,NY,3950
\N,Cutchogue,NY,3304
\N,Cuyler,NY,1855
\N,Dadville,NY,8830
\N,Dale,NY,101
\N,Dalton,NY,1009
\N,Dannemora,NY,3938
\N,Dansville,NY,11415
\N,DarienCenter,NY,2217
\N,Davenport,NY,1092
\N,DavenportCenter,NY,189
\N,DavenportCtr,NY,189
\N,DavisPark,NY,44837
\N,Day,NY,2603
\N,Dayton,NY,237
\N,Daytonville,NY,3532
\N,DeKalbJct,NY,1525
\N,DeKalbJunction,NY,1525
\N,DePeyster,NY,345
\N,DeRuyter,NY,1679
\N,DeWitt,NY,8793
\N,Deansboro,NY,1267
\N,Decatur,NY,2233
\N,DeerPark,NY,28032
\N,DeerRiver,NY,0
\N,DeerWells,NY,15524
\N,Deerfield,NY,33257
\N,Deerpark,NY,28032
\N,Deferiet,NY,220
\N,Defreestville,NY,20555
\N,Degrasse,NY,1131
\N,Delancey,NY,782
\N,Delanson,NY,4587
\N,Delevan,NY,3969
\N,Delhi,NY,5848
\N,Delmar,NY,16918
\N,DelphiFalls,NY,153
\N,Demster,NY,37205
\N,Denmark,NY,0
\N,DennisonCorners,NY,5453
\N,Denver,NY,470
\N,Depauville,NY,0
\N,Depew,NY,24742
\N,Depeyster,NY,345
\N,Deposit,NY,3310
\N,Derby,NY,6440
\N,Deruyter,NY,1679
\N,Dewitt,NY,8793
\N,Dewittville,NY,1031
\N,Dexter,NY,3984
\N,Diamond,NY,593
\N,DiamondPoint,NY,894
\N,Diana,NY,2424
\N,Dickinson,NY,28026
\N,DickinsonCenter,NY,634
\N,DickinsonCtr,NY,634
\N,DixHills,NY,86897
\N,DobbsFerry,NY,10875
\N,Dolgeville,NY,3889
\N,DominionPark,NY,30124
\N,DoonanCorners,NY,953
\N,Doraville,NY,977
\N,Dorloo,NY,8509
\N,Dormansville,NY,0
\N,Douglaston,NY,24811
\N,DoverPlains,NY,5172
\N,Downsville,NY,1228
\N,Dresden,NY,325
\N,DresdenStation,NY,4972
\N,Dryden,NY,5015
\N,Duane,NY,15836
\N,Duanesburg,NY,2310
\N,Dundee,NY,5648
\N,DunhamHollow,NY,7930
\N,Dunkirk,NY,15072
\N,DunsbachFerry,NY,19664
\N,Durham,NY,339
\N,Durhamville,NY,1582
\N,EAmherst,NY,19533
\N,EAtlantcBch,NY,37280
\N,EAtlanticBeach,NY,37280
\N,EBethany,NY,1344
\N,EBloomfield,NY,6220
\N,EConcord,NY,1405
\N,EFarmingdale,NY,32098
\N,EFreetown,NY,2758
\N,EFreetwn,NY,2758
\N,EGreenbush,NY,9050
\N,EGreenwich,NY,3663
\N,EHampton,NY,15398
\N,EHills,NY,27483
\N,EIslip,NY,14712
\N,EMarion,NY,926
\N,EMassapequa,NY,53804
\N,EMeadow,NY,38132
\N,EMoriches,NY,5210
\N,ENorthport,NY,30184
\N,ENorwich,NY,3430
\N,EPatchogue,NY,44837
\N,EPembroke,NY,0
\N,EPharsalia,NY,0
\N,EQuogue,NY,4603
\N,ERochester,NY,8019
\N,ERockaway,NY,10549
\N,ERodman,NY,877
\N,ESetauket,NY,18949
\N,ESpringfield,NY,62
\N,ESyracuse,NY,14992
\N,EWilliamson,NY,0
\N,EWilliston,NY,10480
\N,EWorcester,NY,563
\N,EYaphank,NY,26583
\N,EagleBay,NY,189
\N,EagleBridge,NY,1835
\N,EagleHarbor,NY,14491
\N,EagleLake,NY,5025
\N,EagleMills,NY,53606
\N,Eagleville,NY,736
\N,Earlton,NY,1445
\N,Earlville,NY,2460
\N,EastAmherst,NY,19533
\N,EastAtlanticBeach,NY,37280
\N,EastAurora,NY,17329
\N,EastBerkshire,NY,2338
\N,EastBerne,NY,1632
\N,EastBethany,NY,1344
\N,EastBloomfield,NY,6220
\N,EastBranch,NY,613
\N,EastChatham,NY,1507
\N,EastConcord,NY,1405
\N,EastDickinson,NY,634
\N,EastDurham,NY,1097
\N,EastElmhurst,NY,78303
\N,EastFarmingdale,NY,32098
\N,EastFishkill,NY,25307
\N,EastFloyd,NY,3342
\N,EastFreetown,NY,2758
\N,EastGenoa,NY,2606
\N,EastGlenville,NY,27582
\N,EastGreenbush,NY,9050
\N,EastGreenwich,NY,3663
\N,EastHampton,NY,15398
\N,EastHebron,NY,3663
\N,EastHerkimer,NY,10093
\N,EastHills,NY,27483
\N,EastHomer,NY,1855
\N,EastIrvington,NY,7322
\N,EastIslip,NY,14712
\N,EastJefferson,NY,1666
\N,EastJewett,NY,250
\N,EastLine,NY,31192
\N,EastMaine,NY,19104
\N,EastMarion,NY,926
\N,EastMasonville,NY,1405
\N,EastMassapequa,NY,53804
\N,EastMcdonough,NY,5042
\N,EastMeadow,NY,38132
\N,EastMeredith,NY,1045
\N,EastMoriches,NY,5210
\N,EastNassau,NY,1776
\N,EastNichols,NY,2348
\N,EastNorthport,NY,30184
\N,EastNorwich,NY,3430
\N,EastOakfield,NY,3782
\N,EastOtto,NY,948
\N,EastPalmyra,NY,13976
\N,EastPatchogue,NY,44837
\N,EastPembroke,NY,0
\N,EastPharsalia,NY,0
\N,EastPitcairn,NY,2424
\N,EastPoestenkill,NY,7930
\N,EastQuogue,NY,4603
\N,EastRandolph,NY,0
\N,EastRochester,NY,8019
\N,EastRockaway,NY,10549
\N,EastSchodack,NY,444
\N,EastSetauket,NY,18949
\N,EastSidney,NY,1631
\N,EastSpringfield,NY,62
\N,EastSyracuse,NY,14992
\N,EastVestal,NY,18763
\N,EastView,NY,8195
\N,EastWhitePlains,NY,11250
\N,EastWilliamson,NY,0
\N,EastWilliston,NY,10480
\N,EastWindham,NY,305
\N,EastWinfield,NY,3641
\N,EastWorcester,NY,563
\N,EastYaphank,NY,26583
\N,Eastchester,NY,19389
\N,Easton,NY,2818
\N,Eastport,NY,1986
\N,Eastwood,NY,16443
\N,Eaton,NY,1374
\N,EatonsNeck,NY,21902
\N,Eben,NY,16646
\N,Eddy,NY,11299
\N,Eddyville,NY,35040
\N,Eden,NY,8116
\N,Edgemere,NY,0
\N,Edgemont,NY,38982
\N,Edgewood,NY,60745
\N,EdgewoodPark,NY,1822
\N,Edinburg,NY,3516
\N,Edmeston,NY,1590
\N,Edwards,NY,1092
\N,Edwardsville,NY,2211
\N,Eggertsville,NY,29267
\N,Elba,NY,2285
\N,Elbridge,NY,2806
\N,Eldred,NY,786
\N,Elizabethtown,NY,1236
\N,Elizaville,NY,1798
\N,ElkCreek,NY,1977
\N,ElkaPark,NY,576
\N,Ellenburg,NY,17
\N,EllenburgCenter,NY,1074
\N,EllenburgCtr,NY,1074
\N,EllenburgDep,NY,1748
\N,EllenburgDepot,NY,1748
\N,Ellenville,NY,6602
\N,Ellicottville,NY,1576
\N,Ellington,NY,211
\N,Ellisburg,NY,282
\N,ElmGrove,NY,1771
\N,Elma,NY,8933
\N,Elmdale,NY,10088
\N,Elmhurst,NY,135641
\N,Elmira,NY,49642
\N,ElmiraHeights,NY,7567
\N,ElmiraHgts,NY,7567
\N,ElmiraHts,NY,7567
\N,Elmont,NY,41356
\N,Elmsford,NY,7444
\N,Elmwood,NY,13897
\N,Elnora,NY,41776
\N,Elsmere,NY,16918
\N,Elwood,NY,30184
\N,Emeryville,NY,10088
\N,Emmons,NY,22455
\N,Empeyville,NY,6460
\N,EmpireStatePlaza,NY,0
\N,Endicott,NY,44264
\N,Endwell,NY,44264
\N,Ephratah,NY,6941
\N,Erieville,NY,1040
\N,Erin,NY,1956
\N,Esopus,NY,281
\N,Esperance,NY,2143
\N,Esplanade,NY,66631
\N,Essex,NY,599
\N,Etna,NY,173
\N,EvansMills,NY,4491
\N,Exeter,NY,1419
\N,Fabius,NY,1898
\N,FactoryVillage,NY,31192
\N,Factoryville,NY,2028
\N,FairHarbor,NY,62543
\N,FairHaven,NY,64
\N,Fairdale,NY,4488
\N,Fairfield,NY,725
\N,Fairport,NY,41104
\N,Falconer,NY,3833
\N,Fallsburg,NY,1446
\N,Fancher,NY,0
\N,FarRockaway,NY,123322
\N,FarleysPoint,NY,2027
\N,Farmersville,NY,443
\N,FarmersvilleStation,NY,443
\N,FarmersvlSta,NY,443
\N,Farmingdale,NY,32098
\N,Farmington,NY,10717
\N,Farmingville,NY,17638
\N,Farnham,NY,349
\N,Fayette,NY,0
\N,Fayetteville,NY,12390
\N,FeltsMills,NY,378
\N,Fenner,NY,8617
\N,Fenton,NY,4255
\N,Fergusonville,NY,1977
\N,Ferndale,NY,867
\N,Fernwood,NY,6451
\N,FeuraBush,NY,1506
\N,FilerCorners,NY,1771
\N,Fillmore,NY,2751
\N,FindleyLake,NY,282
\N,Fine,NY,243
\N,Fineview,NY,271
\N,FireIsPines,NY,15814
\N,FireIsland,NY,137
\N,FireIslandPines,NY,15814
\N,FishCreek,NY,866
\N,FishHouse,NY,5505
\N,Fishers,NY,0
\N,FishersIsland,NY,236
\N,FishersIsle,NY,236
\N,FishersLanding,NY,91
\N,FishersLndg,NY,91
\N,Fishkill,NY,15598
\N,FishsEddy,NY,201
\N,FivemilePoint,NY,3800
\N,Flanders,NY,27172
\N,FlatCreek,NY,3784
\N,Fleetwood,NY,19786
\N,Fleischmanns,NY,1194
\N,Fleming,NY,39506
\N,Flemingville,NY,11759
\N,FloralPark,NY,84061
\N,Florence,NY,6460
\N,Florida,NY,4135
\N,Flowerfield,NY,15524
\N,Floyd,NY,42986
\N,Flushing,NY,1170817
\N,FlyCreek,NY,790
\N,Fonda,NY,3201
\N,ForestHills,NY,68733
\N,ForestHls,NY,68733
\N,Forestburg,NY,764
\N,Forestburgh,NY,764
\N,Forestport,NY,1206
\N,ForestportStation,NY,1206
\N,Forestville,NY,3329
\N,Forsyth,NY,2537
\N,FortAnn,NY,3877
\N,FortCovington,NY,1572
\N,FortDrum,NY,13641
\N,FortEdward,NY,9448
\N,FortGeorge,NY,41905
\N,FortHerkimer,NY,5453
\N,FortHunter,NY,256
\N,FortJackson,NY,516
\N,FortJohnson,NY,1410
\N,FortMiller,NY,9448
\N,FortMontgomery,NY,1559
\N,FortPlain,NY,6941
\N,FortSalonga,NY,21902
\N,FortStanwixNationalMonume,NY,42986
\N,FortTilden,NY,0
\N,FortTotten,NY,0
\N,Fortsville,NY,17416
\N,Foster,NY,11759
\N,Fosterville,NY,39506
\N,Fowler,NY,10088
\N,Fowlersville,NY,1820
\N,Frankfort,NY,8205
\N,FrankfortCenter,NY,8205
\N,Franklin,NY,1936
\N,FranklinDRoosevelt,NY,31924
\N,FranklinDepot,NY,1405
\N,FranklinSpgs,NY,102
\N,FranklinSprings,NY,102
\N,FranklinSq,NY,23821
\N,FranklinSquare,NY,23821
\N,Franklinville,NY,4252
\N,Fraser,NY,5848
\N,Fredonia,NY,14870
\N,Freedom,NY,1896
\N,Freehold,NY,1381
\N,Freeport,NY,43341
\N,Freetown,NY,3975
\N,FreetownCorners,NY,3975
\N,Freeville,NY,5368
\N,Fremont,NY,118
\N,FremontCenter,NY,118
\N,FremontCtr,NY,118
\N,FrenchWoods,NY,2670
\N,Frenchville,NY,815
\N,FreshMeadows,NY,55784
\N,FreshPond,NY,98592
\N,Frewsburg,NY,3651
\N,Friendship,NY,2903
\N,Frontenac,NY,5457
\N,FruitValley,NY,37205
\N,FtCovington,NY,1572
\N,FtMontgomery,NY,1559
\N,FtPlain,NY,6941
\N,Fullerville,NY,10088
\N,Fulton,NY,24931
\N,Fultonham,NY,270
\N,Fultonville,NY,2890
\N,Furniss,NY,37205
\N,FurnissSta,NY,37205
\N,Gabriels,NY,205
\N,Gainesville,NY,1318
\N,Galatia,NY,3975
\N,Galeville,NY,22156
\N,Gallatin,NY,2854
\N,Gallupville,NY,0
\N,Galway,NY,2963
\N,GalwayLake,NY,5505
\N,Gansevoort,NY,17416
\N,GardenCity,NY,27273
\N,GardenCityP,NY,40782
\N,GardenCityPark,NY,40782
\N,GardenCityS,NY,27273
\N,GardenCitySouth,NY,27273
\N,Gardiner,NY,3311
\N,Garnerville,NY,8732
\N,GarnetLake,NY,600
\N,Garoga,NY,12606
\N,Garrattsville,NY,165
\N,Garrison,NY,4421
\N,Gaskill,NY,11759
\N,Gasport,NY,5040
\N,Gates,NY,64551
\N,Gayville,NY,2512
\N,GdnCityPark,NY,40782
\N,Geddes,NY,13243
\N,Gedney,NY,18126
\N,GeersCorners,NY,2424
\N,Genegantslet,NY,5948
\N,Geneseo,NY,11073
\N,Geneva,NY,20087
\N,Genoa,NY,1023
\N,Georgetown,NY,1123
\N,GeorgtownStation,NY,1374
\N,Geotown,NY,1123
\N,GermanFlatts,NY,5453
\N,Germantown,NY,3686
\N,Gerry,NY,1431
\N,Getzville,NY,7150
\N,Ghent,NY,3418
\N,Gilbertsville,NY,513
\N,Gilboa,NY,1500
\N,GilgoBeach,NY,14498
\N,Gilmantown,NY,674
\N,Glasco,NY,492
\N,GlassLake,NY,7930
\N,GlenAubrey,NY,727
\N,GlenCastle,NY,19773
\N,GlenCove,NY,27633
\N,GlenHead,NY,12065
\N,GlenOaks,NY,14016
\N,GlenPark,NY,38158
\N,GlenSpey,NY,1910
\N,GlenWild,NY,320
\N,Glendale,NY,98592
\N,Glenfield,NY,1989
\N,Glenford,NY,483
\N,Glenham,NY,147
\N,Glenmont,NY,6246
\N,GlensFalls,NY,48814
\N,Glenville,NY,27582
\N,Glenwood,NY,844
\N,GlenwoodLanding,NY,793
\N,GlenwoodLndg,NY,793
\N,Gloversville,NY,23773
\N,Godeffroy,NY,1874
\N,GoldensBrg,NY,1809
\N,GoldensBridge,NY,1809
\N,GoodyearsCorners,NY,1169
\N,GordonHeights,NY,28506
\N,Gorham,NY,0
\N,Goshen,NY,13120
\N,GouldsMill,NY,1118
\N,Gouverneur,NY,10088
\N,Gowanda,NY,6732
\N,Gpo,NY,21102
\N,Grafton,NY,0
\N,Grahamsville,NY,1886
\N,Granby,NY,24931
\N,GranbyCenter,NY,24931
\N,GrandCentral,NY,16575
\N,GrandGorge,NY,751
\N,GrandIsland,NY,20374
\N,GrandView-On-Hudson,NY,17446
\N,Grandview,NY,15093
\N,GrandviewOnHudson,NY,15093
\N,Grangerville,NY,4084
\N,GraniteSpgs,NY,908
\N,GraniteSprings,NY,908
\N,Grant,NY,2149
\N,Grantville,NY,3181
\N,Granville,NY,7106
\N,Graphite,NY,574
\N,GrassyPoint,NY,13383
\N,Gravesville,NY,2069
\N,Gray,NY,2149
\N,GreatBend,NY,19
\N,GreatNckPlz,NY,17729
\N,GreatNeck,NY,40672
\N,GreatNeckEstates,NY,17729
\N,GreatNeckPlaza,NY,17729
\N,GreatNk,NY,5914
\N,GreatRiver,NY,1223
\N,GreatValley,NY,1873
\N,Greece,NY,109189
\N,GreeleySquare,NY,21102
\N,GreenIsland,NY,2620
\N,Greenburgh,NY,6824
\N,Greene,NY,5948
\N,Greenfield,NY,4401
\N,GreenfieldCenter,NY,4401
\N,GreenfieldPark,NY,326
\N,GreenfldCtr,NY,4401
\N,GreenfldPark,NY,326
\N,Greenhurst,NY,314
\N,Greenlawn,NY,9454
\N,Greenport,NY,4299
\N,Greenvale,NY,2780
\N,Greenville,NY,3795
\N,Greenway,NY,42986
\N,Greenwich,NY,6594
\N,Greenwood,NY,793
\N,GreenwoodLake,NY,4539
\N,GreenwoodLk,NY,4539
\N,Gregorytown,NY,1228
\N,Greig,NY,177
\N,Grenell,NY,5457
\N,Gridleyville,NY,1149
\N,Grindstone,NY,5457
\N,GrndVwHudsn,NY,15093
\N,Groton,NY,6423
\N,GrotonCity,NY,6423
\N,Groveland,NY,828
\N,GroverHills,NY,1259
\N,GrtNeck,NY,5914
\N,GtBend,NY,19
\N,GtNeck,NY,5914
\N,GuffinBay,NY,3984
\N,Guilderland,NY,4271
\N,GuilderlandCenter,NY,479
\N,GuildrlndCtr,NY,479
\N,Guilford,NY,1045
\N,GuilfordCenter,NY,1045
\N,GurnSpring,NY,17416
\N,Hadley,NY,2603
\N,Hagaman,NY,1865
\N,HagedornsMills,NY,2963
\N,Hague,NY,574
\N,Hailesboro,NY,0
\N,HainesFalls,NY,417
\N,HalcottCenter,NY,1194
\N,HalcottCtr,NY,1194
\N,Halcottsville,NY,59
\N,HalesEddy,NY,2670
\N,Halesite,NY,42230
\N,Halfmoon,NY,41776
\N,Hall,NY,0
\N,Hallsville,NY,6941
\N,Hambletville,NY,3310
\N,Hamburg,NY,41937
\N,Hamden,NY,755
\N,Hamilton,NY,6735
\N,HamiltonGrange,NY,56438
\N,Hamlin,NY,7524
\N,Hammond,NY,2211
\N,Hammondsport,NY,3061
\N,Hampton,NY,857
\N,HamptonBays,NY,14068
\N,Hancock,NY,2670
\N,Hankins,NY,351
\N,Hannacroix,NY,1073
\N,HannawaFalls,NY,69
\N,Hannibal,NY,4488
\N,HannibalCenter,NY,4488
\N,HarborAcres,NY,30171
\N,HarborHeights,NY,42230
\N,HarborHills,NY,9027
\N,HarborIsland,NY,8370
\N,HarborIsle,NY,8370
\N,Harford,NY,172
\N,HarfordMills,NY,1511
\N,Harkness,NY,6364
\N,HarmonyCorners,NY,31192
\N,Harpersfield,NY,464
\N,Harpursville,NY,3687
\N,Harrietstown,NY,7494
\N,Harriman,NY,3203
\N,Harris,NY,181
\N,Harrisburg,NY,8830
\N,Harrison,NY,12280
\N,Harrisville,NY,2424
\N,HartLot,NY,2806
\N,Hartford,NY,608
\N,Hartsdale,NY,12604
\N,Hartwick,NY,1469
\N,HartwickSeminary,NY,5561
\N,Harvard,NY,613
\N,Hastings,NY,2393
\N,HastingsHdsn,NY,8679
\N,HastingsHudson,NY,8679
\N,HastingsOnHudson,NY,8679
\N,HatchsCorner,NY,1131
\N,Hauppauge,NY,20166
\N,Haverstraw,NY,11910
\N,Hawkeye,NY,1998
\N,Hawkinsville,NY,5889
\N,Hawleys,NY,6596
\N,Hawleyton,NY,18763
\N,Hawthorne,NY,4931
\N,HaytCorners,NY,2761
\N,HeadOfTheHarbor,NY,34035
\N,Heathcote,NY,38982
\N,Hebron,NY,7106
\N,Hecla,NY,1361
\N,Hector,NY,915
\N,HeerPark,NY,45700
\N,Helena,NY,0
\N,Helmuth,NY,2742
\N,Hemlock,NY,1719
\N,Hempstead,NY,59357
\N,Henderson,NY,1391
\N,HendersonHarbor,NY,127
\N,HendersonHbr,NY,127
\N,Henrietta,NY,9105
\N,Hensonville,NY,305
\N,Herkimer,NY,10093
\N,Hermon,NY,1815
\N,Herricks,NY,40782
\N,Herrings,NY,10901
\N,Hessville,NY,6941
\N,Heuvelton,NY,2461
\N,Hewittville,NY,3329
\N,Hewlett,NY,7823
\N,HewlettBay,NY,7823
\N,HewlettBayPark,NY,7823
\N,HewlettHarbor,NY,7823
\N,HewlettNeck,NY,13328
\N,Hicksville,NY,39553
\N,HigginsBay,NY,416
\N,Higginsville,NY,1582
\N,HighFalls,NY,1980
\N,Highbridge,NY,75371
\N,Highland,NY,13344
\N,HighlandFalls,NY,4175
\N,HighlandFls,NY,4175
\N,HighlandLake,NY,389
\N,HighlandMills,NY,8958
\N,HighlandMls,NY,8958
\N,Highmount,NY,114
\N,Hiler,NY,22665
\N,Hillburn,NY,1023
\N,Hillsboro,NY,6460
\N,Hillsdale,NY,2859
\N,Hillside,NY,66631
\N,HillsideManor,NY,40782
\N,HillsideMnr,NY,40782
\N,Hilton,NY,17813
\N,Himrod,NY,938
\N,Hinckley,NY,65
\N,HinmansCorners,NY,28026
\N,Hinmansville,NY,6617
\N,Hinsdale,NY,1783
\N,HitherPlains,NY,3326
\N,HoagCorners,NY,1776
\N,Hobart,NY,991
\N,Hoboken,NY,3264
\N,Hoffmeister,NY,86
\N,Hogansburg,NY,3512
\N,Holbrook,NY,27655
\N,Holcomb,NY,6220
\N,Holcombville,NY,1770
\N,Holland,NY,4330
\N,HollandPatent,NY,3342
\N,HollandPatnt,NY,3342
\N,Holley,NY,8016
\N,Hollis,NY,29987
\N,HollisHills,NY,58148
\N,Hollowville,NY,124
\N,Holmes,NY,3601
\N,Holmesville,NY,1888
\N,Holtsville,NY,13261
\N,Homer,NY,6735
\N,Homes,NY,3601
\N,Honeoye,NY,2672
\N,HoneoyeFalls,NY,8598
\N,HoneywellCorners,NY,5505
\N,HonnedagaLake,NY,1206
\N,HoopersValley,NY,2348
\N,Hoosick,NY,69
\N,HoosickFalls,NY,6262
\N,HoosickJunction,NY,0
\N,Hopewell,NY,25307
\N,HopewellJct,NY,25307
\N,HopewellJunction,NY,25307
\N,Hopkinton,NY,516
\N,HoraceHarding,NY,17823
\N,Horicon,NY,871
\N,Hornell,NY,13043
\N,Horseheads,NY,20453
\N,Hortonville,NY,178
\N,Hospital,NY,9579
\N,Houghton,NY,2094
\N,Hounsfield,NY,2272
\N,Houseville,NY,766
\N,HowardBeach,NY,26148
\N,Howardville,NY,1610
\N,Howells,NY,60
\N,HowesCave,NY,1304
\N,HowlettHill,NY,15551
\N,HrtwkSeminry,NY,5561
\N,Hub,NY,39665
\N,Hubbardsville,NY,905
\N,Hubbardtown,NY,3806
\N,HubbellCors,NY,1162
\N,Hudson,NY,17867
\N,HudsonFalls,NY,13588
\N,Hughsonville,NY,0
